file_path,file_name,parent_dir,source_subdir,experiment_id,server_config_label,model_name,date,offload_gb,run_concurrency,run_id,request_idx,input_len,target_output_len,actual_output_len,ttft_s,ttft_ms,request_success,error_text,start_time,itl_count,itl_mean_ms,itl_median_ms,itl_std_ms,itl_min_ms,itl_max_ms,itl_sum_ms,itl_p95_ms,itl_p99_ms,decode_time_ms,first_4_itl_mean_ms,last_4_itl_mean_ms,tail_ratio_p99_over_median
data/raw/baseline/qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc1_run2.json,qwen_offload0_conc1_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,offload_paper1_qwen_fullrep,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260601-102622,0,1,2,0,256,64,64,0.027959343000020453,27.959343000020453,True,,3623.102659775,64,19.217591140623824,19.48650899976201,2.4282609077030504,0.008329999673151178,20.867048000127397,1229.9258329999248,19.63673449979524,20.38805395995041,1229.9258329999248,14.905183499990926,19.476088750025156,1.0462650832018916
data/raw/baseline/qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc1_run2.json,qwen_offload0_conc1_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,offload_paper1_qwen_fullrep,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260601-102622,0,1,2,1,256,64,64,0.027747580999857746,27.747580999857746,True,,3624.360707623,64,19.205415874999687,19.506644000102824,2.423356372455713,0.008569999863539124,20.411674000115454,1229.14661599998,19.587271000000328,20.062360419947254,1229.14661599998,14.666766250002183,19.524386999933085,1.0284885713729897
data/raw/baseline/qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc1_run2.json,qwen_offload0_conc1_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,offload_paper1_qwen_fullrep,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260601-102622,0,1,2,2,256,64,64,0.027224005999869405,27.224005999869405,True,,3625.617835292,64,19.218269124998244,19.509694499902253,2.4261517210627033,0.006860000212327577,20.38459300001705,1229.9692239998876,19.608026499940934,20.15435760996297,1229.9692239998876,14.731439249999312,19.55529499991826,1.033043219106478
data/raw/baseline/qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc1_run2.json,qwen_offload0_conc1_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,offload_paper1_qwen_fullrep,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260601-102622,0,1,2,3,256,64,64,0.027436888000011095,27.436888000011095,True,,3626.875258124,64,19.2432717343749,19.494808999979796,2.441567750405503,0.007839999852876645,20.865387999947416,1231.5693909999936,20.102679050205552,20.703577539948128,1231.5693909999936,14.682651249927403,19.511564250024094,1.0620046362069813
data/raw/baseline/qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc1_run2.json,qwen_offload0_conc1_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,offload_paper1_qwen_fullrep,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260601-102622,0,1,2,4,256,64,64,0.02780130100018141,27.80130100018141,True,,3628.134503846,64,19.213315484371662,19.52067000001989,2.438527615377338,0.007350000032602111,20.83537799990154,1229.6521909997864,19.952053550241544,20.57529887974397,1229.6521909997864,14.666773749922868,19.53075949995764,1.054026264453167
data/raw/baseline/qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc1_run2.json,qwen_offload0_conc1_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,offload_paper1_qwen_fullrep,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260601-102622,0,1,2,5,256,64,64,0.027657700000418117,27.657700000418117,True,,3629.392263941,64,19.219916171870466,19.51723399997718,2.423871181476691,0.007189999905676814,20.158610999715165,1230.0746349997098,19.63286350000999,20.09283207004046,1230.0746349997098,14.697566499989989,19.524187000001803,1.0294917850584746
data/raw/baseline/qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc1_run2.json,qwen_offload0_conc1_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,offload_paper1_qwen_fullrep,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260601-102622,0,1,2,6,256,64,64,0.027270335000139312,27.270335000139312,True,,3630.650175628,64,19.212523140623716,19.507959499833305,2.4229920742913413,0.0064509999901929405,20.18343100007769,1229.6014809999178,19.695607699895845,19.94055150994882,1229.6014809999178,14.673083749926263,19.530434749981396,1.0221751542040678
data/raw/baseline/qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc1_run2.json,qwen_offload0_conc1_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,offload_paper1_qwen_fullrep,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260601-102622,0,1,2,7,256,64,64,0.027389676000439067,27.389676000439067,True,,3631.907226906,64,19.213309546870505,19.512404999886712,2.4227456853959084,0.0071799995566834696,20.194142000036663,1229.6518109997123,19.589938000058282,19.965990650002823,1229.6518109997123,14.656431249932211,19.525654499943812,1.023246014528642
data/raw/baseline/qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc1_run2.json,qwen_offload0_conc1_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,offload_paper1_qwen_fullrep,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260601-102622,0,1,2,8,256,64,64,0.02725023599987253,27.25023599987253,True,,3633.164447485,64,19.216430671875173,19.51946450003561,2.425901067183391,0.005920000148762483,20.342932999938057,1229.851563000011,19.613640150100764,20.13079057991945,1229.851563000011,14.667896249989099,19.53126724993126,1.031318793601265
data/raw/baseline/qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc1_run2.json,qwen_offload0_conc1_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,offload_paper1_qwen_fullrep,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260601-102622,0,1,2,9,256,64,64,0.027838592000080098,27.838592000080098,True,,3634.421766436,64,19.216804578128688,19.522114999972473,2.4230335090572837,0.007449999884556746,20.173510999939026,1229.875493000236,19.59275235012683,19.97017660988149,1229.875493000236,14.66169850004917,19.520664500078055,1.0229514891142506
data/raw/baseline/qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc1_run2.json,qwen_offload0_conc1_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,offload_paper1_qwen_fullrep,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260601-102622,0,1,2,10,256,64,64,0.027498347999880934,27.498347999880934,True,,3635.679644143,64,19.215788312500592,19.52114900018387,2.4227169514757922,0.007480000022042077,20.112871000037558,1229.810452000038,19.576711999889085,20.015711770179223,1229.810452000038,14.67173875005301,19.517074499958653,1.025334716209107
data/raw/baseline/qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc1_run2.json,qwen_offload0_conc1_run2.json,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512,offload_paper1_qwen_fullrep,qwen25_7b_offload0,Qwen/Qwen2.5-7B-Instruct,20260601-102622,0,1,2,11,256,64,64,0.028833982999913133,28.833982999913133,True,,3636.937137855,64,19.232237546880526,19.51219450006647,2.4406569330189387,0.010069999916595407,20.611576000192144,1230.8632030003537,20.179423500098892,20.383866280071743,1230.8632030003537,14.555377500073519,19.518657000048734,1.0446731801490756
